,Address,CommandResponse,ControlMode,ControlScheme,CRC,DataLength,FunctionCode,InvalidDataLength,InvalidFunctionCode,PIDCycleTime,PIDDeadband,PIDGain,PIDRate,PIDReset,PipelinePSI,PumpState,SetPoint,SolenoidState,TimeInterval,deltaPIDCycleTime,deltaPIDDeadband,deltaPIDGain,deltaPIDRate,deltaPIDReset,deltaPipelinePSI,deltaSetPoint
13939,4,0,0,0,4541,19,3,1,1,0,0,0,0,0,14.505747,1,0,1,613,0,0,0,0,0,14.505747,0
17650,4,0,0,0,3045,19,3,1,1,0,0,0,0,0,10.78161,1,0,1,612,0,0,0,0,0,10.78161,0
4407,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,791,0,0,0,0,0,-10.540230000000001,0
1562,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,800,0,0,0,0,0,-19.678160000000002,0
18473,4,0,0,0,4543,19,3,1,1,0,0,0,0,0,9.804598,1,0,1,646,0,0,0,0,0,9.804598,0
18615,4,0,0,0,4333,19,3,1,1,0,0,0,0,0,9.896552,1,0,1,612,0,0,0,0,0,9.896552,0
8946,4,0,0,0,3445,19,3,1,1,0,0,0,0,0,20.873564000000002,1,0,0,614,0,0,0,0,0,20.873564000000002,0
24729,4,0,0,0,4431,19,3,1,1,0,0,0,0,0,1.4252874,0,0,0,574,0,0,0,0,0,1.4252874,0
4596,4,0,0,0,4139,19,3,1,1,0,0,0,0,0,9.954022,1,0,0,624,0,0,0,0,0,9.954022,0
9316,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,671,0,0,0,0,0,-0.057471264,0
12853,4,0,0,0,3046,19,3,1,1,0,0,0,0,0,14.114943499999999,1,0,1,564,0,0,0,0,0,14.114943499999999,0
8412,4,0,0,0,3136,19,3,1,1,0,0,0,0,0,19.126435999999998,1,0,0,595,0,0,0,0,0,19.126435999999998,0
21390,4,0,0,0,3745,19,3,1,1,0,0,0,0,0,9.609196,1,0,1,607,0,0,0,0,0,9.609196,0
3856,4,0,0,0,3844,19,3,1,1,0,0,0,0,0,24.137929999999997,1,0,0,575,0,0,0,0,0,24.137929999999997,0
7524,4,0,0,0,3439,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,558,0,0,0,0,0,0.19540231,0
17671,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,623,0,0,0,0,0,-9.839080000000001,0
20614,4,0,0,0,3745,19,3,1,1,0,0,0,0,0,9.609196,1,0,1,610,0,0,0,0,0,9.609196,0
13431,4,0,0,0,3943,19,3,1,1,0,0,0,0,0,14.390804000000001,1,0,1,616,0,0,0,0,0,14.390804000000001,0
27732,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,747,0,0,0,0,0,-1.3333334,0
29,4,0,0,0,3438,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,563,0,0,0,0,0,0.19540231,0
13040,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,662,0,0,0,0,0,-13.37931,0
16265,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,758,0,0,0,0,0,-16.172413,0
25767,4,0,0,0,4342,19,3,1,1,0,0,0,0,0,0.09195402,0,0,0,603,0,0,0,0,0,0.09195402,0
26932,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-9.505747,0
19449,4,0,0,0,3643,19,3,1,1,0,0,0,0,0,9.655172,1,0,1,652,0,0,0,0,0,9.655172,0
8689,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,669,0,0,0,0,0,-19.896551000000002,0
15522,4,0,0,0,3844,19,3,1,1,0,0,0,0,0,11.229885000000001,1,0,1,687,0,0,0,0,0,11.229885000000001,0
20782,4,0,0,0,4134,19,3,1,1,0,0,0,0,0,9.517241499999999,1,0,1,610,0,0,0,0,0,9.517241499999999,0
2111,4,0,0,0,3039,19,3,1,1,0,0,0,0,0,20.264368,1,0,0,611,0,0,0,0,0,20.264368,0
13773,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,14.068966,1,0,0,534,0,0,0,0,0,14.068966,0
8810,4,0,0,0,3746,19,3,1,1,0,0,0,0,0,19.804598000000002,1,0,0,619,0,0,0,0,0,19.804598000000002,0
15649,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-9.528735000000001,0
1632,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,677,0,0,0,0,0,-20.206898000000002,0
7704,4,0,0,0,3741,19,3,1,1,0,0,0,0,0,18.609196,1,0,1,571,0,0,0,0,0,18.609196,0
6064,4,0,0,0,3542,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,602,0,0,0,0,0,0.21839081,0
16571,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.770114999999999,0
24411,4,0,0,0,4531,19,3,1,1,0,0,0,0,0,9.678162,1,0,1,579,0,0,0,0,0,9.678162,0
29022,4,0,0,0,4542,19,3,1,1,0,0,0,0,0,5.125,1,0,0,327,0,0,0,0,0,0.03125,0
14789,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,791,0,0,0,0,0,-11.0,0
3248,4,0,0,0,3730,19,3,1,1,0,0,0,0,0,10.091953,1,0,0,568,0,0,0,0,0,10.091953,0
12555,4,0,0,0,4230,19,3,1,1,0,0,0,0,0,9.344828,1,0,1,746,0,0,0,0,0,9.344828,0
8839,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,671,0,0,0,0,0,-20.666666,0
18986,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,707,0,0,0,0,0,-9.597700999999999,0
18612,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,787,0,0,0,0,0,-9.896552,0
9576,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,679,0,0,0,0,0,-0.057471264,0
5898,4,0,0,0,3534,19,3,1,1,0,0,0,0,0,4.195402,0,0,0,529,0,0,0,0,0,4.195402,0
3017,4,0,0,0,3134,19,3,1,1,0,0,0,0,0,9.850575,1,0,0,579,0,0,0,0,0,9.850575,0
15601,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,663,0,0,0,0,0,-10.91954,0
1937,4,0,0,0,3738,19,3,1,1,0,0,0,0,0,18.609196,1,0,1,542,0,0,0,0,0,18.609196,0
16686,4,0,0,0,3341,19,3,1,1,0,0,0,0,0,9.620689,1,0,1,652,0,0,0,0,0,9.620689,0
12883,4,0,0,0,3538,19,3,1,1,0,0,0,0,0,16.068966,1,0,0,589,0,0,0,0,0,16.068966,0
26018,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,682,0,0,0,0,0,-0.09195402,0
2421,4,0,0,0,3439,19,3,1,1,0,0,0,0,0,20.183907,1,0,1,617,0,0,0,0,0,20.183907,0
15997,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,651,0,0,0,0,0,-8.011495,0
7996,4,0,0,0,3041,19,3,1,1,0,0,0,0,0,19.37931,1,0,0,690,0,0,0,0,0,19.37931,0
2922,4,0,0,0,3942,19,3,1,1,0,0,0,0,0,10.75862,1,0,1,688,0,0,0,0,0,10.75862,0
27912,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-0.13793103,0
10405,4,0,0,0,3732,19,3,1,1,0,0,0,0,0,0.057471264,0,0,0,572,0,0,0,0,0,0.057471264,0
15130,4,0,0,0,3431,19,3,1,1,0,0,0,0,0,10.21839,1,0,1,525,0,0,0,0,0,10.21839,0
20893,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.609196,0
29138,4,0,0,0,4542,19,3,1,1,0,0,0,0,0,5.125,1,0,0,397,0,0,0,0,0,0.03125,0
4428,4,0,0,0,3646,19,3,1,1,0,0,0,0,0,10.252873,1,0,1,567,0,0,0,0,0,10.252873,0
7625,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,787,0,0,0,0,0,-20.206898000000002,0
21218,4,0,0,0,3038,19,3,1,1,0,0,0,0,0,9.586205999999999,1,0,1,554,0,0,0,0,0,9.586205999999999,0
12561,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,10.0,1,0,1,647,0,0,0,0,0,10.0,0
14677,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,766,0,0,0,0,0,-0.011494253000000001,0
3689,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,630,0,0,0,0,0,-10.379311,0
17200,4,0,0,0,3646,19,3,1,1,0,0,0,0,0,10.252873,1,0,1,621,0,0,0,0,0,10.252873,0
770,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,682,0,0,0,0,0,-0.21839081,0
9736,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,655,0,0,0,0,0,-0.04597701,0
20692,4,0,0,0,3932,19,3,1,1,0,0,0,0,0,9.563217999999999,1,0,1,565,0,0,0,0,0,9.563217999999999,0
22210,4,0,0,0,4334,19,3,1,1,0,0,0,0,0,9.597700999999999,1,0,1,611,0,0,0,0,0,9.597700999999999,0
20116,4,0,0,0,3333,19,3,1,1,0,0,0,0,0,0.16091953,0,0,0,529,0,0,0,0,0,0.16091953,0
2380,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,704,0,0,0,0,0,-18.137929999999997,0
20973,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,664,0,0,0,0,0,-10.045977,0
8707,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,655,0,0,0,0,0,-20.402298000000002,0
11641,4,0,0,0,3432,19,3,1,1,0,0,0,0,0,10.8160925,1,0,1,567,0,0,0,0,0,10.8160925,0
16482,4,0,0,0,3133,19,3,1,1,0,0,0,0,0,10.011494,1,0,1,521,0,0,0,0,0,10.011494,0
16892,4,0,0,0,3932,19,3,1,1,0,0,0,0,0,9.563217999999999,1,0,1,557,0,0,0,0,0,9.563217999999999,0
739,4,0,0,0,3542,19,3,1,1,0,0,0,0,0,0.21839081,0,0,0,604,0,0,0,0,0,0.21839081,0
12730,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,803,0,0,0,0,0,-14.885057000000002,0
22405,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,698,0,0,0,0,0,-9.793103,0
21703,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,677,0,0,0,0,0,-10.367816,0
11507,4,0,0,0,4634,19,3,1,1,0,0,0,0,0,9.034482,1,0,1,724,0,0,0,0,0,9.034482,0
21441,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,625,0,0,0,0,0,-9.804598,0
22000,4,0,0,0,3643,19,3,1,1,0,0,0,0,0,9.655172,1,0,1,610,0,0,0,0,0,9.655172,0
28317,4,0,0,0,4545,19,3,1,1,0,0,0,0,0,20.0,1,0,0,423,0,0,0,0,0,10.4375,0
28789,4,0,0,0,4545,19,3,1,1,0,0,0,0,0,20.0,1,0,0,1986,0,0,0,0,0,0.0,0
23219,4,0,0,0,4234,19,3,1,1,0,0,0,0,0,10.540230000000001,1,0,1,619,0,0,0,0,0,10.540230000000001,0
8368,4,0,0,0,3446,19,3,1,1,0,0,0,0,0,20.114943,1,0,0,702,0,0,0,0,0,20.114943,0
1667,4,0,0,0,4632,19,3,1,1,0,0,0,0,0,19.597701999999998,1,0,0,665,0,0,0,0,0,19.597701999999998,0
1882,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,646,0,0,0,0,0,-19.413794,0
25037,4,0,0,0,4342,19,3,1,1,0,0,0,0,0,0.09195402,0,0,0,649,0,0,0,0,0,0.09195402,0
6186,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,605,0,0,0,0,0,0.20689654,0
4447,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,754,0,0,0,0,0,-10.367816,0
12017,4,0,0,0,4532,19,3,1,1,0,0,0,0,0,9.218391,1,0,0,602,0,0,0,0,0,9.218391,0
1010,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,668,0,0,0,0,0,-18.4023,0
28566,4,0,0,0,3542,19,3,1,1,0,0,0,0,0,-22200000.0,1,0,0,397,0,0,0,0,0,0.0,0
17298,4,0,0,0,3137,19,3,1,1,0,0,0,0,0,10.310345,1,0,1,695,0,0,0,0,0,10.310345,0
18276,4,0,0,0,4242,19,3,1,1,0,0,0,0,0,0.080459766,0,0,0,592,0,0,0,0,0,0.080459766,0
678,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,684,0,0,0,0,0,-0.22988506,0
28234,4,0,0,0,4545,19,3,1,1,0,0,0,0,0,20.0,1,0,0,424,0,0,0,0,0,0.0,0
5545,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,668,0,0,0,0,0,-10.597700999999999,0
22705,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,675,0,0,0,0,0,-9.517241499999999,0
2024,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,661,0,0,0,0,0,-18.114943,0
22636,4,0,0,0,3630,19,3,1,1,0,0,0,0,0,9.528735000000001,1,0,1,565,0,0,0,0,0,9.528735000000001,0
7762,4,0,0,0,4331,19,3,1,1,0,0,0,0,0,18.206896,1,0,1,576,0,0,0,0,0,18.206896,0
8076,4,0,0,0,3543,19,3,1,1,0,0,0,0,0,21.103447,1,0,1,649,0,0,0,0,0,21.103447,0
20827,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,767,0,0,0,0,0,-10.597700999999999,0
18533,4,0,0,0,3746,19,3,1,1,0,0,0,0,0,9.609196,1,0,1,575,0,0,0,0,0,9.609196,0
9281,4,0,0,0,4342,19,3,1,1,0,0,0,0,0,0.09195402,0,0,0,528,0,0,0,0,0,0.09195402,0
26155,4,0,0,0,3443,19,3,1,1,0,0,0,0,0,9.574713000000001,1,0,1,610,0,0,0,0,0,9.574713000000001,0
18928,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,625,0,0,0,0,0,-9.655172,0
21014,4,0,0,0,3443,19,3,1,1,0,0,0,0,0,9.574713000000001,1,0,1,600,0,0,0,0,0,9.574713000000001,0
2644,4,0,0,0,3639,19,3,1,1,0,0,0,0,0,10.896550999999999,1,0,1,558,0,0,0,0,0,10.896550999999999,0
3717,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-10.5517235,0
21544,4,0,0,0,3337,19,3,1,1,0,0,0,0,0,10.988506,1,0,1,550,0,0,0,0,0,10.988506,0
7082,4,0,0,0,3438,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,613,0,0,0,0,0,0.19540231,0
24739,4,0,0,0,3045,19,3,1,1,0,0,0,0,0,1.0344826999999999,0,0,0,642,0,0,0,0,0,1.0344826999999999,0
27486,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,669,0,0,0,0,0,-9.655172,0
7228,4,0,0,0,3533,19,3,1,1,0,0,0,0,0,0.20689654,0,0,0,519,0,0,0,0,0,0.20689654,0
18278,4,0,0,0,4444,19,3,1,1,0,0,0,0,0,0.10344827,0,0,0,604,0,0,0,0,0,0.10344827,0
21065,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.586205999999999,0
27058,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-10.482758500000001,0
16537,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.873563,0
10465,4,0,0,0,4145,19,3,1,1,0,0,0,0,0,0.26436782,1,0,1,574,0,0,0,0,0,0.26436782,0
6171,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,675,0,0,0,0,0,-0.21839081,0
8036,4,0,0,0,3941,19,3,1,1,0,0,0,0,0,17.942528,1,0,0,582,0,0,0,0,0,17.942528,0
1572,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,663,0,0,0,0,0,-20.21839,0
3002,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,669,0,0,0,0,0,-9.563217999999999,0
24762,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-0.37931034,0
27899,4,0,0,0,3141,19,3,1,1,0,0,0,0,0,0.12643678,0,0,0,569,0,0,0,0,0,0.12643678,0
24281,4,0,0,0,4136,19,3,1,1,0,0,0,0,0,9.8160925,1,0,1,560,0,0,0,0,0,9.8160925,0
3446,4,0,0,0,3935,19,3,1,1,0,0,0,0,0,9.563217999999999,1,0,1,568,0,0,0,0,0,9.563217999999999,0
21579,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,698,0,0,0,0,0,-9.574713000000001,0
3087,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-10.655172,0
6330,4,0,0,0,3432,19,3,1,1,0,0,0,0,0,0.18390805,0,0,0,605,0,0,0,0,0,0.18390805,0
5566,4,0,0,0,4432,19,3,1,1,0,0,0,0,0,10.459769999999999,1,0,0,662,0,0,0,0,0,10.459769999999999,0
12431,4,0,0,0,3145,19,3,1,1,0,0,0,0,0,9.540230000000001,1,0,1,556,0,0,0,0,0,9.540230000000001,0
22152,4,0,0,0,4534,19,3,1,1,0,0,0,0,0,10.275863000000001,1,0,1,663,0,0,0,0,0,10.275863000000001,0
326,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,673,0,0,0,0,0,-0.21839081,0
9847,4,0,0,0,3446,19,3,1,1,0,0,0,0,0,0.04597701,0,0,0,638,0,0,0,0,0,0.04597701,0
23172,4,0,0,0,4245,19,3,1,1,0,0,0,0,0,10.367816,1,0,1,566,0,0,0,0,0,10.367816,0
17405,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,677,0,0,0,0,0,-10.321839,0
10571,4,0,0,0,4437,19,3,1,1,0,0,0,0,0,10.91954,1,0,1,524,0,0,0,0,0,10.91954,0
21636,4,0,0,0,4641,19,3,1,1,0,0,0,0,0,10.528736,1,0,1,663,0,0,0,0,0,10.528736,0
25932,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,654,0,0,0,0,0,-0.09195402,0
21012,4,0,0,0,3037,19,3,1,1,0,0,0,0,0,9.586205999999999,1,0,1,695,0,0,0,0,0,9.586205999999999,0
20619,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,679,0,0,0,0,0,-9.620689,0
164,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,683,0,0,0,0,0,-0.21839081,0
2227,4,0,0,0,4632,19,3,1,1,0,0,0,0,0,19.597701999999998,1,0,0,566,0,0,0,0,0,19.597701999999998,0
1002,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,663,0,0,0,0,0,-20.195401999999998,0
566,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,635,0,0,0,0,0,-0.21839081,0
10325,4,0,0,0,3732,19,3,1,1,0,0,0,0,0,0.057471264,0,0,0,647,0,0,0,0,0,0.057471264,0
18756,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,754,0,0,0,0,0,-9.908046,0
15783,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,631,0,0,0,0,0,-10.91954,0
25052,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,682,0,0,0,0,0,-0.080459766,0
21979,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,754,0,0,0,0,0,-10.091953,0
12033,4,0,0,0,3541,19,3,1,1,0,0,0,0,0,10.0,1,0,1,688,0,0,0,0,0,10.0,0
13043,4,0,0,0,4141,19,3,1,1,0,0,0,0,0,15.551723499999998,1,0,0,627,0,0,0,0,0,15.551723499999998,0
18480,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-9.804598,0
20135,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-0.16091953,0
23390,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,667,0,0,0,0,0,-9.701149000000001,0
19794,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,668,0,0,0,0,0,-9.540230000000001,0
15346,4,0,0,0,4531,19,3,1,1,0,0,0,0,0,9.379311,1,0,1,527,0,0,0,0,0,9.379311,0
18,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,682,0,0,0,0,0,-0.19540231,0
21197,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,624,0,0,0,0,0,-9.609196,0
9366,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,681,0,0,0,0,0,-0.04597701,0
24637,4,0,0,0,3738,19,3,1,1,0,0,0,0,0,10.379311,1,0,1,617,0,0,0,0,0,10.379311,0
27078,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,623,0,0,0,0,0,-10.08046,0
14629,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,680,0,0,0,0,0,-0.04597701,0
7844,4,0,0,0,3034,19,3,1,1,0,0,0,0,0,19.068966,1,0,1,531,0,0,0,0,0,19.068966,0
18318,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,662,0,0,0,0,0,-7.2183905,0
25860,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,656,0,0,0,0,0,-0.080459766,0
18079,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,795,0,0,0,0,0,-0.09195402,0
23155,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,665,0,0,0,0,0,-9.574713000000001,0
8383,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,663,0,0,0,0,0,-18.551723000000003,0
17471,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,666,0,0,0,0,0,-10.390804,0
6013,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-0.20689654,0
13685,4,0,0,0,4546,19,3,1,1,0,0,0,0,0,14.172414000000002,1,0,0,614,0,0,0,0,0,14.172414000000002,0
11613,4,0,0,0,3634,19,3,1,1,0,0,0,0,0,9.827586,1,0,1,708,0,0,0,0,0,9.827586,0
12353,4,0,0,0,3433,19,3,1,1,0,0,0,0,0,9.149425500000001,1,0,1,598,0,0,0,0,0,9.149425500000001,0
7590,4,0,0,0,3630,19,3,1,1,0,0,0,0,0,19.229885,1,0,0,591,0,0,0,0,0,19.229885,0
18076,4,0,0,0,4444,19,3,1,1,0,0,0,0,0,0.10344827,0,0,0,597,0,0,0,0,0,0.10344827,0
2946,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,793,0,0,0,0,0,-10.448276,0
12714,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,669,0,0,0,0,0,-14.563217999999999,0
3829,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,790,0,0,0,0,0,-12.022988,0
824,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,652,0,0,0,0,0,-0.22988506,0
17332,4,0,0,0,3643,19,3,1,1,0,0,0,0,0,9.655172,1,0,1,533,0,0,0,0,0,9.655172,0
25605,4,0,0,0,4242,19,3,1,1,0,0,0,0,0,0.080459766,0,0,0,563,0,0,0,0,0,0.080459766,0
9574,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,681,0,0,0,0,0,-0.03448276,0
25582,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,674,0,0,0,0,0,-0.080459766,0
26379,4,0,0,0,3236,19,3,1,1,0,0,0,0,0,11.034483,1,0,1,575,0,0,0,0,0,11.034483,0
8865,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,692,0,0,0,0,0,-20.747128,0
26126,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,759,0,0,0,0,0,-9.356322,0
24812,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,672,0,0,0,0,0,-0.080459766,0
24960,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,682,0,0,0,0,0,-0.057471264,0
12158,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,658,0,0,0,0,0,-10.586205999999999,0
11770,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,740,0,0,0,0,0,-9.8160925,0
25680,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,655,0,0,0,0,0,-0.06896552,0
25752,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,645,0,0,0,0,0,-0.04597701,0
1661,4,0,0,0,3741,19,3,1,1,0,0,0,0,0,21.195401999999998,1,0,0,645,0,0,0,0,0,21.195401999999998,0
19462,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,630,0,0,0,0,0,-9.643678999999999,0
17544,4,0,0,0,3446,19,3,1,1,0,0,0,0,0,9.873563,1,0,1,556,0,0,0,0,0,9.873563,0
7887,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,788,0,0,0,0,0,-20.195401999999998,0
24570,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,754,0,0,0,0,0,-9.804598,0
6676,4,0,0,0,3439,19,3,1,1,0,0,0,0,0,0.19540231,0,0,0,716,0,0,0,0,0,0.19540231,0
25250,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,657,0,0,0,0,0,-0.080459766,0
11792,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,808,0,0,0,0,0,-9.75862,0
13855,4,0,0,0,4546,19,3,1,1,0,0,0,0,0,14.172414000000002,1,0,0,694,0,0,0,0,0,14.172414000000002,0
20310,4,0,0,0,4338,19,3,1,1,0,0,0,0,0,10.494253,1,0,1,572,0,0,0,0,0,10.494253,0
19536,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,796,0,0,0,0,0,-9.574713000000001,0
1829,4,0,0,0,4334,19,3,1,1,0,0,0,0,0,19.149426000000002,1,0,0,623,0,0,0,0,0,19.149426000000002,0
3436,4,0,0,0,3443,19,3,1,1,0,0,0,0,0,10.643678,1,0,1,663,0,0,0,0,0,10.643678,0
10935,4,0,0,0,4544,19,3,1,1,0,0,0,0,0,9.804598,1,0,1,575,0,0,0,0,0,9.804598,0
5399,4,0,0,0,4536,4,16,1,1,0,0,0,0,0,0.0,2,0,2,811,0,0,0,0,0,-8.942528999999999,0
